Leisure-time Physical Inactivity Prevalence,,,2010,
State,FIPS Codes,County,number,percent
Michigan,26161,Washtenaw County,47074,18.4
Michigan,26163,Wayne County,360602,27.7
Michigan,26165,Wexford County,6153,25.6
Minnesota,27001,Aitkin County,3063,23.5
Minnesota,27003,Anoka County,53231,22.4
Minnesota,27005,Becker County,5665,23.7
Minnesota,27007,Beltrami County,7510,23.8
Minnesota,27009,Benton County,6164,22
Minnesota,27011,Big Stone County,958,23.6
Minnesota,27013,Blue Earth County,11410,23.9
Minnesota,27015,Brown County,4593,23.6
Minnesota,27017,Carlton County,5479,20.9
Minnesota,27019,Carver County,10616,17.1
Minnesota,27021,Cass County,4640,21.3
Minnesota,27023,Chippewa County,2827,30.5
Minnesota,27025,Chisago County,8370,21.6
Minnesota,27027,Clay County,10368,24.6
Minnesota,27029,Clearwater County,1667,26.3
Minnesota,27031,Cook County,860,20.4
Minnesota,27033,Cottonwood County,2207,25.5
Minnesota,27035,Crow Wing County,9758,20.9
Minnesota,27037,Dakota County,48741,17.1
Minnesota,27039,Dodge County,2976,21.5
Minnesota,27041,Douglas County,5907,21.7
Minnesota,27043,Faribault County,2918,26.5
Minnesota,27045,Fillmore County,3517,22.9
Minnesota,27047,Freeborn County,5794,24.5
Minnesota,27049,Goodhue County,7266,21.2
Minnesota,27051,Grant County,1112,24.1
Minnesota,27053,Hennepin County,149481,17.3
Minnesota,27055,Houston County,3104,21.8
Minnesota,27057,Hubbard County,3793,24.4
Minnesota,27059,Isanti County,5099,18.8
Minnesota,27061,Itasca County,7657,22.5
Minnesota,27063,Jackson County,1797,23.3
Minnesota,27065,Kanabec County,2868,23.9
Minnesota,27067,Kandiyohi County,7269,23.6
Minnesota,27069,Kittson County,937,26.9
Minnesota,27071,Koochiching County,2364,23.1
Minnesota,27073,Lac qui Parle County,1536,27.5
Minnesota,27075,Lake County,2162,25.1
Minnesota,27077,Lake of the Woods Count,765,24.3
Minnesota,27079,Le Sueur County,4466,22.2
Minnesota,27081,Lincoln County,1101,24.6
Minnesota,27083,Lyon County,3723,20
Minnesota,27085,McLeod County,5069,19.1
Minnesota,27087,Mahnomen County,1116,30.2
Minnesota,27089,Marshall County,1711,24.4
Minnesota,27091,Martin County,4122,26.1
Minnesota,27093,Meeker County,4085,24.1
Minnesota,27095,Mille Lacs County,4598,24.4
Minnesota,27097,Morrison County,5420,22.3
Minnesota,27099,Mower County,6667,23.5
Minnesota,27101,Murray County,1486,22.5
Minnesota,27103,Nicollet County,4458,18.6
Minnesota,27105,Nobles County,4055,26.5
Minnesota,27107,Norman County,1487,29.4
Minnesota,27109,Olmsted County,21268,20.2
Minnesota,27111,Otter Tail County,10228,23.4
Minnesota,27113,Pennington County,2353,22.9
Minnesota,27115,Pine County,5258,23.3
Minnesota,27117,Pipestone County,1518,21.7
Minnesota,27119,Polk County,6148,26.6
Minnesota,27121,Pope County,2310,27.4
Minnesota,27123,Ramsey County,65618,17.6
Minnesota,27125,Red Lake County,671,22.4
Minnesota,27127,Redwood County,2692,23
Minnesota,27129,Renville County,2832,24.1
Minnesota,27131,Rice County,9385,20.4
Minnesota,27133,Rock County,1536,22
Minnesota,27135,Roseau County,2757,24.7
Minnesota,27137,St. Louis County,29308,19.1
Minnesota,27139,Scott County,16667,18.8
Minnesota,27141,Sherburne County,14788,24.3
Minnesota,27143,Sibley County,3045,27.7
Minnesota,27145,Stearns County,21045,19.3
Minnesota,27147,Steele County,5493,21
Minnesota,27149,Stevens County,1562,22.1
Minnesota,27151,Swift County,2219,30.1
Minnesota,27153,Todd County,4541,25.1
Minnesota,27155,Traverse County,719,26.6
Minnesota,27157,Wabasha County,3575,22.1
Minnesota,27159,Wadena County,2319,22.8
Minnesota,27161,Waseca County,3628,25.5
Minnesota,27163,Washington County,29557,17.4
Minnesota,27165,Watonwan County,1997,24.5
Minnesota,27167,Wilkin County,1309,26.9
Minnesota,27169,Winona County,7542,19.9
Minnesota,27171,Wright County,14784,17.4
Minnesota,27173,Yellow Medicine County,1616,20.9
Mississippi,28001,Adams County,8764,36
Mississippi,28003,Alcorn County,10549,38.8
Mississippi,28005,Amite County,3447,35
Mississippi,28007,Attala County,4689,33.5
Mississippi,28009,Benton County,2037,32.1
Mississippi,28011,Bolivar County,7847,32.4
Mississippi,28013,Calhoun County,3901,35.9
Mississippi,28015,Carroll County,2613,32.5
Mississippi,28017,Chickasaw County,4187,33.9
Mississippi,28019,Choctaw County,2061,32.9
Mississippi,28021,Claiborne County,2679,39.7
Mississippi,28023,Clarke County,4564,37.5
Mississippi,28025,Clay County,5532,37.7
Mississippi,28027,Coahoma County,6512,37.1
Mississippi,28029,Copiah County,7902,37.9
Mississippi,28031,Covington County,4687,33.6
Mississippi,28033,DeSoto County,34018,30.4
Mississippi,28035,Forrest County,18187,33.6
Mississippi,28037,Franklin County,2271,38.5
Mississippi,28039,George County,5556,34.9
Mississippi,28041,Greene County,3207,29.3
Mississippi,28043,Grenada County,5394,34
Mississippi,28045,Hancock County,9706,29.9
Mississippi,28047,Harrison County,42470,31.2
Mississippi,28049,Hinds County,59455,34.6
Mississippi,28051,Holmes County,4355,34.1
Mississippi,28053,Humphreys County,2274,35.6
Mississippi,28055,Issaquena County,393,36.9
Mississippi,28057,Itawamba County,6779,40
Mississippi,28059,Jackson County,29630,29.5
Mississippi,28061,Jasper County,4156,33.5
Mississippi,28063,Jefferson County,2208,38.6
Mississippi,28065,Jefferson Davis County,3074,33.4
Mississippi,28067,Jones County,17312,35.9
Mississippi,28069,Kemper County,2496,33
Mississippi,28071,Lafayette County,10054,28.7
Mississippi,28073,Lamar County,12178,30.5
Mississippi,28075,Lauderdale County,17979,31.2
Mississippi,28077,Lawrence County,3212,34.3
Mississippi,28079,Leake County,6109,38.7
Mississippi,28081,Lee County,18518,31.5
Mississippi,28083,Leflore County,8132,36.3
Mississippi,28085,Lincoln County,8549,34.5
Mississippi,28087,Lowndes County,14042,32.7
Mississippi,28089,Madison County,18533,27.5
Mississippi,28091,Marion County,5910,30.3
Mississippi,28093,Marshall County,10540,38.6
Mississippi,28095,Monroe County,9823,36.6
Mississippi,28097,Montgomery County,2897,36.5
Mississippi,28099,Neshoba County,7266,35.6
Mississippi,28101,Newton County,5332,35.1
Mississippi,28103,Noxubee County,2845,35.2
Mississippi,28105,Oktibbeha County,9698,27.5
Mississippi,28107,Panola County,9414,38.7
Mississippi,28109,Pearl River County,12074,29.9
Mississippi,28111,Perry County,2930,33.3
Mississippi,28113,Pike County,9616,34.1
Mississippi,28115,Pontotoc County,7326,34.6
Mississippi,28117,Prentiss County,6214,33.7
Mississippi,28119,Quitman County,2025,34.9
Mississippi,28121,Rankin County,30615,29.6
Mississippi,28123,Scott County,6923,34.8
Mississippi,28125,Sharkey County,1271,36.2
Mississippi,28127,Simpson County,6820,34.9
Mississippi,28129,Smith County,4379,37
Mississippi,28131,Stone County,3936,31.1
Mississippi,28133,Sunflower County,7829,36.9
Mississippi,28135,Tallahatchie County,3792,33.1
Mississippi,28137,Tate County,6709,33.2
Mississippi,28139,Tippah County,6141,38.4
Mississippi,28141,Tishomingo County,4694,32.2
Mississippi,28143,Tunica County,2860,39.2
Mississippi,28145,Union County,6467,33.2
Mississippi,28147,Walthall County,3745,34.2
Mississippi,28149,Warren County,12006,34.4
Mississippi,28151,Washington County,13720,38.9
Mississippi,28153,Wayne County,5176,35.1
Mississippi,28155,Webster County,2431,32.5
Mississippi,28157,Wilkinson County,2803,38.1
Mississippi,28159,Winston County,5230,37.5
Mississippi,28161,Yalobusha County,3287,35.4
Mississippi,28163,Yazoo County,7260,35.8
Missouri,29001,Adair County,5768,30.9
Missouri,29003,Andrew County,3810,29.9
Missouri,29005,Atchison County,1407,32.3
Missouri,29007,Audrain County,5796,31.4
Missouri,29009,Barry County,8019,30.8
Missouri,29011,Barton County,2558,28.8
Missouri,29013,Bates County,4072,32.8
Missouri,29015,Benton County,5199,34
Missouri,29017,Bollinger County,3063,33.6
Missouri,29019,Boone County,27333,22.8
Missouri,29021,Buchanan County,19260,29.5
Missouri,29023,Butler County,10181,32.1
Missouri,29025,Caldwell County,2064,30.3
Missouri,29027,Callaway County,9920,30.3
Missouri,29029,Camden County,10569,30.4
Missouri,29031,Cape Girardeau County,15561,27.7
Missouri,29033,Carroll County,1967,28.5
Missouri,29035,Carter County,1359,29.5
Missouri,29037,Cass County,21109,29.8
Missouri,29039,Cedar County,2777,26.7
Missouri,29041,Chariton County,1954,33.1
Missouri,29043,Christian County,14157,25.8
Missouri,29045,Clark County,1672,31.7
Missouri,29047,Clay County,41508,25.9
Missouri,29049,Clinton County,4213,27.9
Missouri,29051,Cole County,15017,26.8
Missouri,29053,Cooper County,3392,25.7
Missouri,29055,Crawford County,5078,28.1
Missouri,29057,Dade County,1848,31.3
Missouri,29059,Dallas County,3700,30.3
Missouri,29061,Daviess County,1721,28.7
Missouri,29063,DeKalb County,2977,28.9
Missouri,29065,Dent County,3875,33.2
Missouri,29067,Douglas County,3374,32.8
Missouri,29069,Dunklin County,9481,41.3
Missouri,29071,Franklin County,20618,27.9
Missouri,29073,Gasconade County,4164,36
Missouri,29075,Gentry County,1469,30
Missouri,29077,Greene County,49645,23.9
Missouri,29079,Grundy County,2128,28.5
Missouri,29081,Harrison County,2401,36.8
Missouri,29083,Henry County,5010,29.8
Missouri,29085,Hickory County,2391,30.7
Missouri,29087,Holt County,1008,26.4
Missouri,29089,Howard County,2272,30.3
Missouri,29091,Howell County,8240,28
Missouri,29093,Iron County,2210,27.8
Missouri,29095,Jackson County,124467,25.3
Missouri,29097,Jasper County,21955,26.1
Missouri,29099,Jefferson County,46828,29.6
Missouri,29101,Johnson County,11889,31.4
Missouri,29103,Knox County,913,30.5
Missouri,29105,Laclede County,8577,33.2
Missouri,29107,Lafayette County,6367,26.2
Missouri,29109,Lawrence County,7413,26.9
Missouri,29111,Lewis County,2071,27.9
Missouri,29113,Lincoln County,10587,29
Missouri,29115,Linn County,3211,34.5
Missouri,29117,Livingston County,3657,31.8
Missouri,29119,McDonald County,5197,32.5
Missouri,29121,Macon County,3252,28.3
Missouri,29123,Madison County,2931,32.7
Missouri,29125,Maries County,1953,28.7
Missouri,29127,Marion County,6779,32.1
Missouri,29129,Mercer County,1034,37.8
Missouri,29131,Miller County,5769,32
Missouri,29133,Mississippi County,4166,38.3
Missouri,29135,Moniteau County,3416,30.1
Missouri,29137,Monroe County,1915,29.2
Missouri,29139,Montgomery County,2622,28.8
Missouri,29141,Morgan County,5373,34.6
Missouri,29143,New Madrid County,4641,33.4
Missouri,29145,Newton County,12593,30.2
Missouri,29147,Nodaway County,5177,30.2
Missouri,29149,Oregon County,2894,35.3
Missouri,29151,Osage County,2567,25.7
Missouri,29153,Ozark County,2434,32.2
Missouri,29155,Pemiscot County,4487,35.3
Missouri,29157,Perry County,3643,26.5
Missouri,29159,Pettis County,9457,31.3
Missouri,29161,Phelps County,8660,26
Missouri,29163,Pike County,4448,31.9
Missouri,29165,Platte County,17755,27.1
Missouri,29167,Polk County,6220,27.9
Missouri,29169,Pulaski County,9850,27.5
Missouri,29171,Putnam County,1225,33
Missouri,29173,Ralls County,2007,26.4
Missouri,29175,Randolph County,5979,31.7
Missouri,29177,Ray County,5876,34.5
Missouri,29179,Reynolds County,1727,34.4
Missouri,29181,Ripley County,3746,35.8
Missouri,29183,St. Charles County,63540,24.5
Missouri,29185,St. Clair County,2621,34.3
Missouri,29186,Ste. Genevieve County,4116,30.5
Missouri,29187,St. Francois County,14318,29
Missouri,29189,St. Louis County,179933,24.3
Missouri,29195,Saline County,4958,29
Missouri,29197,Schuyler County,951,29.8
Missouri,29199,Scotland County,994,29.6
Missouri,29201,Scott County,9944,35
Missouri,29203,Shannon County,1803,28.8
Missouri,29205,Shelby County,1325,28.5
Missouri,29207,Stoddard County,7690,34.3
Missouri,29209,Stone County,7683,30.1
Missouri,29211,Sullivan County,1463,29.6
Missouri,29213,Taney County,11595,29.8
Missouri,29215,Texas County,7156,36.4
Missouri,29217,Vernon County,4395,28.9
Missouri,29219,Warren County,7756,32.8
Missouri,29221,Washington County,5449,29.4
Missouri,29223,Wayne County,3169,30.4
Missouri,29225,Webster County,6655,26.3
Missouri,29227,Worth County,495,29.7
Missouri,29229,Wright County,4319,32
Missouri,29510,St. Louis city,64516,26.7
Montana,30001,Beaverhead County,1673,23.9
Montana,30003,Big Horn County,2308,27.9
Montana,30005,Blaine County,1474,33.9
Montana,30007,Broadwater County,1063,25
Montana,30009,Carbon County,1930,24.4
Montana,30011,Carter County,281,30.1
Montana,30013,Cascade County,16228,26.7
Montana,30015,Chouteau County,1204,29.2
Montana,30017,Custer County,2270,26
Montana,30019,Daniels County,380,28
Montana,30021,Dawson County,1864,27.4
Montana,30023,Deer Lodge County,1807,24.9
Montana,30025,Fallon County,664,30.6
Montana,30027,Fergus County,2320,25.7
Montana,30029,Flathead County,13639,20.2
Montana,30031,Gallatin County,10319,15.3
Montana,30033,Garfield County,265,29.4
Montana,30035,Glacier County,2666,30.3
Montana,30037,Golden Valley County,185,27.6
Montana,30039,Granite County,652,26
Montana,30041,Hill County,3364,29.7
Montana,30043,Jefferson County,1818,21.2
Montana,30045,Judith Basin County,459,28.6
Montana,30047,Lake County,4937,23.8
Montana,30049,Lewis and Clark County,9417,19.8
Montana,30051,Liberty County,625,35
Montana,30053,Lincoln County,3534,22.9
Montana,30055,McCone County,424,31.5
Montana,30057,Madison County,1786,28.8
Montana,30059,Meagher County,421,28.3
Montana,30061,Mineral County,956,28.4
Montana,30063,Missoula County,14115,16.9
Montana,30065,Musselshell County,1087,30.8
Montana,30067,Park County,2347,19.1
Montana,30069,Petroleum County,95,26
Montana,30071,Phillips County,1033,32.3
Montana,30073,Pondera County,1342,29.8
Montana,30075,Powder River County,426,31.7
Montana,30077,Powell County,1544,27.1
Montana,30079,Prairie County,300,31
Montana,30081,Ravalli County,5900,19.2
Montana,30083,Richland County,2127,29.5
Montana,30085,Roosevelt County,2329,34.2
Montana,30087,Rosebud County,1806,28.8
Montana,30089,Sanders County,2333,26.4
Montana,30091,Sheridan County,845,31.5
Montana,30093,Silver Bow County,6276,24.2
Montana,30095,Stillwater County,1670,24.4
Montana,30097,Sweet Grass County,786,28.8
Montana,30099,Teton County,1233,27.2
Montana,30101,Toole County,1121,27.2
Montana,30103,Treasure County,172,29.9
Montana,30105,Valley County,1598,29
Montana,30107,Wheatland County,491,30.6
Montana,30109,Wibaux County,274,35.2
Montana,30111,Yellowstone County,27009,24.6
Nebraska,31001,Adams County,5559,24.6
Nebraska,31003,Antelope County,1462,29.4
Nebraska,31005,Arthur County,95,28.8
Nebraska,31007,Banner County,167,31.5
Nebraska,31009,Blaine County,103,29.1
Nebraska,31011,Boone County,1233,30.3
Nebraska,31013,Box Butte County,2169,26.4
Nebraska,31015,Boyd County,478,29.5
Nebraska,31017,Brown County,738,30.5
Nebraska,31019,Buffalo County,7740,23.4
Nebraska,31021,Burt County,1977,38.2
Nebraska,31023,Butler County,1643,26.7
Nebraska,31025,Cass County,5181,28.3
Nebraska,31027,Cedar County,1957,30.6
Nebraska,31029,Chase County,785,26.6
Nebraska,31031,Cherry County,1286,29.6
Nebraska,31033,Cheyenne County,2049,27.8
Nebraska,31035,Clay County,1577,33.4
Nebraska,31037,Colfax County,2120,29.5
Nebraska,31039,Cuming County,1997,29.9
Nebraska,31041,Custer County,2490,30.7
Nebraska,31043,Dakota County,4386,31
Nebraska,31045,Dawes County,1899,28
Nebraska,31047,Dawson County,4603,27.5
Nebraska,31049,Deuel County,438,29.2
Nebraska,31051,Dixon County,1477,34.2
Nebraska,31053,Dodge County,7866,29.1
Nebraska,31055,Douglas County,90098,24.4
Nebraska,31057,Dundy County,512,33.5
Nebraska,31059,Fillmore County,1385,31.7
Nebraska,31061,Franklin County,914,36.9
Nebraska,31063,Frontier County,662,32.6
Nebraska,31065,Furnas County,1000,27
Nebraska,31067,Gage County,4973,29.7
Nebraska,31069,Garden County,556,33.8
Nebraska,31071,Garfield County,433,27.5
Nebraska,31073,Gosper County,414,26.6
Nebraska,31075,Grant County,152,31.9
Nebraska,31077,Greeley County,628,33.2
Nebraska,31079,Hall County,11199,27.1
Nebraska,31081,Hamilton County,1889,28.7
Nebraska,31083,Harlan County,794,30.2
Nebraska,31085,Hayes County,253,34.9
Nebraska,31087,Hitchcock County,642,28.6
Nebraska,31089,Holt County,2629,33.7
Nebraska,31091,Hooker County,173,30.6
Nebraska,31093,Howard County,1463,31.8
Nebraska,31095,Jefferson County,1916,33.2
Nebraska,31097,Johnson County,1367,32.9
Nebraska,31099,Kearney County,1239,25.9
Nebraska,31101,Keith County,1682,26.2
Nebraska,31103,Keya Paha County,248,38.5
Nebraska,31105,Kimball County,764,26.4
Nebraska,31107,Knox County,2161,33.6
Nebraska,31109,Lancaster County,42160,20.1
Nebraska,31111,Lincoln County,7121,27.1
Nebraska,31113,Logan County,168,29.7
Nebraska,31115,Loup County,136,28.2
Nebraska,31117,McPherson County,117,30.6
Nebraska,31119,Madison County,6044,24.1
Nebraska,31121,Merrick County,1639,28.6
Nebraska,31123,Morrill County,1049,28.2
Nebraska,31125,Nance County,799,28.8
Nebraska,31127,Nemaha County,1649,30.8
Nebraska,31129,Nuckolls County,1100,31.5
Nebraska,31131,Otoe County,3476,29.8
Nebraska,31133,Pawnee County,679,32.2
Nebraska,31135,Perkins County,578,26.3
Nebraska,31137,Phelps County,1882,27.8
Nebraska,31139,Pierce County,1767,33.8
Nebraska,31141,Platte County,5468,23.9
Nebraska,31143,Polk County,1272,31.9
Nebraska,31145,Red Willow County,2098,25.7
Nebraska,31147,Richardson County,2210,34.6
Nebraska,31149,Rock County,396,33.1
Nebraska,31151,Saline County,3010,29.8
Nebraska,31153,Sarpy County,23360,21.2
Nebraska,31155,Saunders County,4061,27
Nebraska,31157,Scotts Bluff County,7104,26.5
Nebraska,31159,Seward County,3016,25.1
Nebraska,31161,Sheridan County,1450,35.5
Nebraska,31163,Sherman County,791,33
Nebraska,31165,Sioux County,306,30.6
Nebraska,31167,Stanton County,1329,30.8
Nebraska,31169,Thayer County,1241,31
Nebraska,31171,Thomas County,176,35.7
Nebraska,31173,Thurston County,1435,33.6
Nebraska,31175,Valley County,1010,31.1
Nebraska,31177,Washington County,3362,23
Nebraska,31179,Wayne County,1905,27.4
Nebraska,31181,Webster County,971,33.9
Nebraska,31183,Wheeler County,183,29.8
Nebraska,31185,York County,2710,26.5
Nevada,32001,Churchill County,4715,26.2
Nevada,32003,Clark County,335020,23.7
Nevada,32005,Douglas County,6108,16.7
Nevada,32007,Elko County,7018,21.1
Nevada,32009,Esmeralda County,155,24.5
Nevada,32011,Eureka County,368,24.9
Nevada,32013,Humboldt County,2505,21.5
Nevada,32015,Lander County,953,23.6
Nevada,32017,Lincoln County,859,22.7
Nevada,32019,Lyon County,9853,25.9
Nevada,32021,Mineral County,1159,30.5
Nevada,32023,Nye County,9908,29.2
Nevada,32027,Pershing County,1182,22.4
Nevada,32029,Storey County,794,24.6
Nevada,32031,Washoe County,50015,16.1
Nevada,32033,White Pine County,2013,26.1
Nevada,32510,Carson City,7855,18.7
New Hampshire,33001,Belknap County,9746,21
New Hampshire,33003,Carroll County,7803,20.5
New Hampshire,33005,Cheshire County,11762,20.1
New Hampshire,33007,Coos County,7389,28.3
New Hampshire,33009,Grafton County,13226,19.2
New Hampshire,33011,Hillsborough County,67108,22.6
New Hampshire,33013,Merrimack County,23170,21
New Hampshire,33015,Rockingham County,45356,20.5
New Hampshire,33017,Strafford County,20746,22.6
New Hampshire,33019,Sullivan County,8949,26.6
New Jersey,34001,Atlantic County,50475,24.9
New Jersey,34003,Bergen County,160349,23.5
New Jersey,34005,Burlington County,79759,23.9
New Jersey,34007,Camden County,104426,27.8
New Jersey,34009,Cape May County,18623,24.3
New Jersey,34011,Cumberland County,34497,30
New Jersey,34013,Essex County,157354,27.7
New Jersey,34015,Gloucester County,52252,24.8
New Jersey,34017,Hudson County,129862,26.6
New Jersey,34019,Hunterdon County,18036,18.9
New Jersey,34021,Mercer County,65351,24.1
New Jersey,34023,Middlesex County,159785,26.6
New Jersey,34025,Monmouth County,102689,22
New Jersey,34027,Morris County,74885,20.5
New Jersey,34029,Ocean County,111021,25.8
New Jersey,34031,Passaic County,98532,27.3
New Jersey,34033,Salem County,14512,29.7
New Jersey,34035,Somerset County,52495,22.2
New Jersey,34037,Sussex County,25792,23.5
New Jersey,34039,Union County,101981,26
New Jersey,34041,Warren County,21002,26.1
New Mexico,35001,Bernalillo County,82741,17
New Mexico,35003,Catron County,773,24.8
New Mexico,35005,Chaves County,12026,26.7
New Mexico,35006,Cibola County,5221,26.4
New Mexico,35007,Colfax County,2578,24.3
New Mexico,35009,Curry County,9152,27.2
New Mexico,35011,De Baca County,457,29.8
New Mexico,35013,Do§a Ana County,27661,19
New Mexico,35015,Eddy County,10614,27.7
New Mexico,35017,Grant County,4947,22.2
New Mexico,35019,Guadalupe County,904,25.3
New Mexico,35021,Harding County,157,26.8
New Mexico,35023,Hidalgo County,908,26.1
New Mexico,35025,Lea County,14479,33.1
New Mexico,35027,Lincoln County,3551,21.9
New Mexico,35028,Los Alamos County,2068,15.4
New Mexico,35029,Luna County,4207,23.7
New Mexico,35031,McKinley County,11785,25.2
New Mexico,35033,Mora County,926,24.8
New Mexico,35035,Otero County,10458,22.5
New Mexico,35037,Quay County,2044,29.7
New Mexico,35039,Rio Arriba County,6774,23.1
New Mexico,35041,Roosevelt County,3892,28.3
New Mexico,35043,Sandoval County,18600,19.8
New Mexico,35045,San Juan County,21145,23.8
New Mexico,35047,San Miguel County,4325,19.8
New Mexico,35049,Santa Fe County,13662,12.3
New Mexico,35051,Sierra County,2558,25.9
New Mexico,35053,Socorro County,2841,22.1
New Mexico,35055,Taos County,3735,14.6
New Mexico,35057,Torrance County,3043,25.3
New Mexico,35059,Union County,980,27.9
New Mexico,35061,Valencia County,13097,24.1
New York,36001,Albany County,52267,22.6
New York,36003,Allegany County,9143,25.8
New York,36005,Bronx County,280978,28.9
New York,36007,Broome County,36663,24.1
New York,36009,Cattaraugus County,16694,28.3
New York,36011,Cayuga County,14060,23.2
New York,36013,Chautauqua County,25815,25.7
New York,36015,Chemung County,17116,25.7
New York,36017,Chenango County,8774,23.2
New York,36019,Clinton County,15559,24.8
New York,36021,Columbia County,11655,23.9
New York,36023,Cortland County,9428,26.1
New York,36025,Delaware County,11427,31.2
New York,36027,Dutchess County,47391,21.5
New York,36029,Erie County,171291,24.7
New York,36031,Essex County,6720,21.7
New York,36033,Franklin County,10334,26.2
New York,36035,Fulton County,9658,23.1
New York,36037,Genesee County,11616,25.8
New York,36039,Greene County,10444,27.3
New York,36041,Hamilton County,984,24.8
New York,36043,Herkimer County,12499,26
New York,36045,Jefferson County,22482,26.8
New York,36047,Kings County,483310,26.2
New York,36049,Lewis County,4906,24.8
New York,36051,Livingston County,11816,24.1
New York,36053,Madison County,12668,23.6
New York,36055,Monroe County,110424,20.1
New York,36057,Montgomery County,9465,25.4
New York,36059,Nassau County,243454,24.4
New York,36061,New York County,224161,17.1
New York,36063,Niagara County,44942,27.4
New York,36065,Oneida County,45745,26
New York,36067,Onondaga County,80661,23.5
New York,36069,Ontario County,16426,20.4
New York,36071,Orange County,65040,25
New York,36073,Orleans County,9181,28.6
New York,36075,Oswego County,22755,25.6
New York,36077,Otsego County,11706,24.8
New York,36079,Putnam County,16195,21.9
New York,36081,Queens County,479326,27.9
New York,36083,Rensselaer County,27189,22.7
New York,36085,Richmond County,96126,27.7
New York,36087,Rockland County,52764,24.4
New York,36089,St. Lawrence County,23018,28
New York,36091,Saratoga County,33576,20.3
New York,36093,Schenectady County,29361,25.5
New York,36095,Schoharie County,6073,24.6
New York,36097,Schuyler County,4058,28.9
New York,36099,Seneca County,7702,28.7
New York,36101,Steuben County,16352,22.3
New York,36103,Suffolk County,246889,22.5
New York,36105,Sullivan County,14761,25.5
New York,36107,Tioga County,9512,25.1
New York,36109,Tompkins County,15896,20.9
New York,36111,Ulster County,29031,20.7
New York,36113,Warren County,10044,19.8
New York,36115,Washington County,13533,28
New York,36117,Wayne County,15435,22.3
New York,36119,Westchester County,136557,19.5
New York,36121,Wyoming County,8037,24.7
New York,36123,Yates County,4649,25.5
North Carolina,37001,Alamance County,30354,27.3
North Carolina,37003,Alexander County,6508,23.3
North Carolina,37005,Alleghany County,2719,31.4
North Carolina,37007,Anson County,5895,29
North Carolina,37009,Ashe County,5956,27.7
North Carolina,37011,Avery County,3493,24.6
North Carolina,37013,Beaufort County,11238,31
North Carolina,37015,Bertie County,5180,31.7
North Carolina,37017,Bladen County,8733,33.2
North Carolina,37019,Brunswick County,22029,25.6
North Carolina,37021,Buncombe County,38604,20.9
North Carolina,37023,Burke County,20236,29.9
North Carolina,37025,Cabarrus County,29603,23.6
North Carolina,37027,Caldwell County,17777,28.6
North Carolina,37029,Camden County,1746,24.1
North Carolina,37031,Carteret County,16060,30.4
North Carolina,37033,Caswell County,5121,27.9
North Carolina,37035,Catawba County,32331,28.4
North Carolina,37037,Chatham County,10331,21.2
North Carolina,37039,Cherokee County,6508,30.1
North Carolina,37041,Chowan County,3258,29.2
North Carolina,37043,Clay County,2459,29.2
North Carolina,37045,Cleveland County,22571,31.3
North Carolina,37047,Columbus County,12174,28.3
North Carolina,37049,Craven County,22587,29.4
North Carolina,37051,Cumberland County,68133,30.3
North Carolina,37053,Currituck County,4535,25.9
North Carolina,37055,Dare County,7089,26.6
North Carolina,37057,Davidson County,38901,32.3
North Carolina,37059,Davie County,7994,26.1
North Carolina,37061,Duplin County,14285,33.7
North Carolina,37063,Durham County,40371,20.3
North Carolina,37065,Edgecombe County,11978,29
North Carolina,37067,Forsyth County,55291,21.7
North Carolina,37069,Franklin County,12705,28.6
North Carolina,37071,Gaston County,43446,28.6
North Carolina,37073,Gates County,2761,30.7
North Carolina,37075,Graham County,1875,27.7
North Carolina,37077,Granville County,13371,29.7
North Carolina,37079,Greene County,4451,27.9
North Carolina,37081,Guilford County,84127,23.5
North Carolina,37083,Halifax County,13737,33.9
North Carolina,37085,Harnett County,22858,28.6
North Carolina,37087,Haywood County,9971,21.6
North Carolina,37089,Henderson County,19552,23.5
North Carolina,37091,Hertford County,6204,33.6
North Carolina,37093,Hoke County,9640,30.1
North Carolina,37095,Hyde County,1327,28.6
North Carolina,37097,Iredell County,27515,23.9
North Carolina,37099,Jackson County,7647,25
North Carolina,37101,Johnston County,32969,27.8
North Carolina,37103,Jones County,2551,33.1
North Carolina,37105,Lee County,10970,26.3
North Carolina,37107,Lenoir County,15524,35.6
North Carolina,37109,Lincoln County,14833,25.5
North Carolina,37111,McDowell County,10784,31.5
North Carolina,37113,Macon County,6790,25.5
North Carolina,37115,Madison County,4146,26
North Carolina,37117,Martin County,5569,30.2
North Carolina,37119,Mecklenburg County,137305,20.6
North Carolina,37121,Mitchell County,3492,28.5
North Carolina,37123,Montgomery County,5639,27.6
North Carolina,37125,Moore County,18862,27.9
North Carolina,37127,Nash County,21476,30.4
North Carolina,37129,New Hanover County,32732,21
North Carolina,37131,Northampton County,5781,34.1
North Carolina,37133,Onslow County,29738,23.6
North Carolina,37135,Orange County,15836,16
North Carolina,37137,Pamlico County,3016,28.7
North Carolina,37139,Pasquotank County,8740,29.3
North Carolina,37141,Pender County,10463,26.6
North Carolina,37143,Perquimans County,2931,28.1
North Carolina,37145,Person County,8681,29.5
North Carolina,37147,Pitt County,29620,24.3
North Carolina,37149,Polk County,4159,25.8
North Carolina,37151,Randolph County,29897,28.8
North Carolina,37153,Richmond County,11115,32.7
North Carolina,37155,Robeson County,34828,37.2
North Carolina,37157,Rockingham County,21156,29.9
